mean_intensity,std_intensity,contrast,entropy,gradient,label,image_path
122.58782,70.18814,0.57255393,7.751744246353306,34.91388907190198,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2161.png
75.73637,53.055496,0.7005287,7.339467218561626,24.529380306352216,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1468.png
110.63443,64.05855,0.57901096,7.702245676666702,36.65871945918135,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9034.png
121.06947,50.026558,0.4132054,7.408328861990248,27.193621795342683,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6307.png
129.27808,65.1269,0.50377375,7.791000849412334,35.449295174988855,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7019.png
102.68609,40.849384,0.39780837,6.533674958688313,17.42427665273456,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9020.png
93.60584,49.82257,0.5322592,7.404686487586211,22.771961368442096,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6313.png
142.17021,58.73051,0.41309997,7.424643933429743,37.54566221472943,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-95.png
107.70162,57.186733,0.53097373,7.656889811608065,38.4454994342821,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4504.png
114.34614,67.71732,0.59221345,7.717144889460958,37.55668513263415,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2175.png
90.54009,69.39038,0.766405,7.263255132567816,36.046581953690236,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2613.png
125.33513,69.49651,0.5544855,7.764608000049335,32.62600537307006,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4262.png
91.006096,69.82456,0.7672515,7.414847716961969,39.590823549047535,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8458.png
146.07239,47.95097,0.32826853,7.294346889717667,32.94152979637097,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9746.png
149.68643,51.123493,0.34153727,7.426650466272086,34.05193127477714,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6475.png
141.41476,50.60011,0.35781348,7.534558348346854,33.87591353279991,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9801.png
115.78114,63.258823,0.5463655,7.081778985140504,35.07247454289637,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-492.png
126.84299,62.26601,0.49089044,7.52784893783582,44.351600253394544,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1285.png
116.82023,62.56238,0.5355441,7.7924197944015186,38.50922968660769,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3492.png
154.19919,70.067635,0.4543969,7.610773596878496,38.122462827054754,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2954.png
112.90475,78.57454,0.69593656,7.637818732584497,34.48069912695541,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5785.png
99.37976,56.058743,0.5640861,7.45728992642212,27.1346435684672,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7192.png
144.50444,62.882523,0.4351598,7.7175624978113495,35.727269734079044,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6298.png
148.78984,69.05383,0.46410313,7.581317000648234,31.674615781670855,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7186.png
130.72913,41.309525,0.31599328,6.9378294500410504,21.468381302585005,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5949.png
156.27757,70.54688,0.4514204,7.675295839797506,34.40032322679299,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5791.png
106.55308,62.657967,0.58804464,7.720466749160572,36.85656927700936,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2798.png
107.2892,69.56596,0.64839673,7.605158394894763,36.97709725086921,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3486.png
108.631775,71.12117,0.6546995,7.661859270445506,38.20064779373043,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2940.png
108.44577,66.52209,0.6134134,7.2653329916217535,43.69460399167493,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-486.png
167.76804,57.034466,0.33996028,7.551547020542809,36.98748353230343,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9815.png
110.620895,62.82564,0.5679365,7.725307298524319,40.61653039864092,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7838.png
147.39911,50.48787,0.34252492,7.434416700996206,34.96225477201763,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1291.png
175.66049,55.596962,0.31650236,7.397699523842877,27.843663242244784,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2968.png
107.25519,63.471596,0.59178114,7.761156318448946,44.389892172833875,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7810.png
120.26045,63.690716,0.52960646,7.805629157073907,34.72840737513093,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9183.png
121.679375,57.28078,0.47075176,7.72457850588562,34.3395269378742,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5961.png
107.57728,69.44769,0.645561,7.784731422467071,40.08304289382032,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5975.png
145.00417,55.544746,0.38305622,7.652451239497967,39.337879544400465,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9197.png
129.3979,67.01987,0.5179363,7.330790010743792,37.02719309844857,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8289.png
112.78935,66.56367,0.5901591,7.749378656306258,39.57941435609849,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9829.png
164.69312,46.84425,0.28443357,7.2573996237879275,23.530529349544466,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7804.png
176.35107,53.11289,0.301177,7.4399859072610015,30.278394813864036,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3451.png
122.62691,57.87678,0.47197458,7.397906765489713,27.245141098964513,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2997.png
107.60095,33.437897,0.31075838,6.680904192027465,20.565762025642794,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5020.png
127.48298,63.391853,0.49725738,7.372926431433301,41.35286173686727,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1246.png
155.6889,67.13592,0.4312184,7.440072055936326,39.50870506068879,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6529.png
93.7259,68.042564,0.72597396,7.264176037864022,38.773764677441186,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7637.png
128.89938,64.50227,0.50040793,7.603563661208131,30.039143537346238,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8504.png
128.93962,59.59282,0.46217617,7.559822802047746,42.76851581861373,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-451.png
126.027954,61.33518,0.48667917,7.4340687770215785,41.293783675091184,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-337.png
134.72406,62.49844,0.4638996,7.6792547250332275,34.0860146330996,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7151.png
99.04697,68.45288,0.6911154,7.6659045047274805,39.925178353067565,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8262.png
121.64779,58.13348,0.47788358,7.758679945482044,38.845140962574575,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1520.png
120.113625,67.89302,0.56523997,7.628016978526023,33.98150202375452,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2029.png
122.504135,65.75351,0.53674525,7.7976120745214725,40.7980408131109,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5746.png
106.05767,67.73312,0.6386443,7.585552645718051,39.65520672206839,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4458.png
129.7091,70.33409,0.5422448,7.732160074972711,32.27953260039655,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3337.png
125.898964,71.30897,0.5663984,7.775323619862827,31.064443343319923,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5752.png
137.7007,69.64096,0.50574154,7.536294655835594,37.47487364595477,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3323.png
123.758316,58.629913,0.47374523,7.407812350528978,39.206424592045906,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-323.png
132.31454,54.49514,0.41186056,7.533266439623313,36.82572822882326,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7145.png
128.06413,72.31582,0.5646844,7.496470177956053,31.92183602703163,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8276.png
154.04007,64.47986,0.41859147,7.496660739742726,33.84401876447609,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9168.png
120.69497,66.14595,0.5480423,7.82919201731709,38.248064009753655,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1534.png
119.077515,59.00758,0.49553922,7.417824111477946,46.334154089532895,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1252.png
172.88756,46.907787,0.27131963,7.323765832337266,28.298847723319355,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7623.png
107.42624,58.026413,0.54015124,7.512274157903225,30.293563539471826,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8510.png
122.02488,63.477764,0.5202035,7.146589214111265,42.24446834314639,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-445.png
97.69647,60.838844,0.6227333,7.658462862375796,40.11122364110639,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3445.png
130.68622,60.51962,0.46309105,7.738118508944923,36.02605326480348,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2983.png
135.45169,62.692432,0.46283978,7.637493018231588,43.31284937016927,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5034.png
125.69286,66.49965,0.52906466,7.8109945737326925,35.456652232319406,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9626.png
123.549904,55.310432,0.44767687,7.692412625605801,22.06018753395838,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6515.png
98.89547,44.53688,0.45034298,6.546592281926253,20.642389955466463,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8538.png
129.40921,50.072815,0.38693392,7.409154561114518,23.358107695671418,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4302.png
108.63003,68.38128,0.6294878,7.496779987806181,33.060014889222266,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2773.png
144.27164,63.070194,0.43716282,7.7564623080096675,30.472437468276816,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2015.png
167.21068,67.86546,0.405868,7.546128140151811,24.012347394680905,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4464.png
175.46861,52.439857,0.29885605,7.406917918545326,27.19050718839872,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9140.png
173.15746,54.95377,0.317363,7.2099923803902515,20.989906271557274,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6273.png
141.41124,81.4398,0.5759075,7.308353615325501,45.27339198780527,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7179.png
159.35057,37.097187,0.23280235,7.146756135017531,14.74856855896914,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9154.png
93.939766,70.92063,0.75495857,7.395702027926134,35.665767046531286,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6267.png
136.99529,64.81199,0.4730965,7.824169944499556,39.522897809578126,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1508.png
153.32246,83.94593,0.5475123,7.575195896603397,27.11835164392015,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2001.png
158.00285,41.68274,0.26381004,6.929254183918037,22.66661695225852,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4470.png
132.81499,54.506214,0.41039205,7.63927759837374,35.635540250413264,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3479.png
97.59655,67.93242,0.6960535,7.584782860210627,35.40811649317136,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4316.png
137.80345,78.07144,0.56654197,7.535810105571544,25.911300156863817,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5008.png
145.56789,66.67957,0.45806512,7.585254962326514,34.16943004269732,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2767.png
115.87888,46.842724,0.40423864,7.347585059145265,17.759234704563408,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9632.png
111.92592,44.706474,0.39942914,7.335296224803879,22.617276923725438,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6501.png
118.812004,63.861458,0.5375,7.238755958062602,37.073150890889906,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-479.png
107.77903,66.822266,0.6199932,7.695259395632179,38.350241921296416,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1939.png
127.60776,65.4353,0.51278466,7.744031367854191,32.78015719413053,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7390.png
113.98738,68.71357,0.60281736,7.6765710602156485,31.602286185933107,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5587.png
138.28981,48.086735,0.34772435,7.366921018159771,36.58122500651492,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4841.png
160.19705,68.83458,0.42968693,7.592863400230272,23.492154063725312,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4699.png
155.68599,50.053356,0.321502,7.552633979957064,28.065411759556387,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3690.png
161.00667,47.80551,0.29691634,7.20031479119908,30.58738710226692,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3848.png
132.21088,55.34353,0.4186004,7.485145127183859,45.33851671805641,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-848.png
111.357254,69.29252,0.6222542,7.345624480188014,48.147358894513246,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1087.png
124.89041,65.68334,0.52592784,7.283378412606946,42.95005137409433,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-690.png
118.29219,71.88349,0.6076774,7.6554419471039,35.55652579389614,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6930.png
105.73428,63.38642,0.5994879,7.635971977842056,34.88707150058712,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8909.png
150.00517,69.10684,0.4606964,7.641385839695614,45.452105857540055,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1093.png
128.03722,61.52839,0.48055083,7.536223186180647,43.036896421224796,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-684.png
114.659355,68.98363,0.60163975,7.698193670043851,37.08832599389907,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6924.png
141.98427,56.969646,0.40123916,7.516388764557113,31.68094727408457,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3684.png
134.74953,74.1948,0.5506127,7.716128328447373,33.08070691193819,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5593.png
130.64557,62.04203,0.47488815,7.779661991018365,34.21156451569591,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-10182.png
117.33407,71.45147,0.6089576,7.549462428052155,33.369132420917815,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4855.png
147.8316,64.14193,0.4338851,7.566243980514084,34.01728297837457,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7384.png
140.22784,53.879833,0.38423064,7.606612531754072,41.39790867694814,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1905.png
137.67754,71.620224,0.5202027,7.669582925574298,23.159645356920425,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9381.png
103.0353,67.75697,0.6576093,7.11544512441169,43.288634080860014,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-874.png
124.54119,74.52933,0.59843117,7.7362383828997885,36.00304232897288,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8921.png
142.11324,70.6718,0.49729216,7.758506571362567,27.704662624659253,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3874.png
128.49553,79.09079,0.6155139,7.542870519413608,29.329975403987273,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3860.png
140.80527,52.375652,0.37197226,7.402889429271778,48.858104315077455,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-860.png
175.08762,51.621574,0.29483283,7.226317136271582,28.165453316973007,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8935.png
111.8887,71.432816,0.63842744,7.768883508926576,38.52659922302931,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6918.png
115.69064,58.132652,0.5024836,7.573778771217661,21.549810796992325,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1911.png
103.07333,49.669094,0.4818811,7.430103359695777,42.36039310171771,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9395.png
143.59138,70.14322,0.48849183,7.697142994846411,24.56098902378522,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4869.png
174.84879,51.59962,0.29511,7.348616414908525,28.96751617613888,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3135.png
116.69833,70.69264,0.6057725,7.829714575166174,39.954301064403616,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5544.png
157.55928,53.618008,0.34030372,7.393756436253759,32.19079746577172,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-10155.png
173.42662,49.61827,0.28610528,7.355856990052525,36.99411202555012,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4882.png
122.24367,73.352104,0.6000483,7.557861805209199,25.801576488171627,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1722.png
145.28128,66.51722,0.45785126,7.710818972937846,45.24742786354454,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8060.png
155.98062,58.12132,0.37261885,7.543288382375845,44.56953804527188,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7353.png
100.10959,65.32423,0.65252715,7.3368256564297845,45.987729651740906,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-135.png
117.74329,57.995895,0.4925622,7.401698667349913,39.84493504794488,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-653.png
134.27318,60.92028,0.45370403,7.521151399211865,32.42201447305155,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8706.png
109.78659,74.31999,0.6769496,7.476501552769765,34.72725176280579,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7435.png
106.21535,54.282627,0.51106197,7.448703738234487,37.106443400323194,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9418.png
112.815056,60.976448,0.5404992,7.365831651153763,42.67426636088328,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1044.png
119.70459,68.59184,0.5730093,7.582455983536145,32.786756491527335,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5222.png
95.786995,42.95943,0.4484892,6.840880932462994,22.130714166777917,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3653.png
177.8878,45.63002,0.2565101,7.174085778855729,27.22233886521451,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2559.png
118.86782,70.667206,0.5945024,7.53537342640193,30.4353397094135,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5236.png
128.3858,61.13636,0.47619253,7.7489643078020425,39.32781578216983,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4128.png
108.729095,68.2698,0.627889,7.604895873066508,32.47420420328522,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3647.png
117.954124,62.558193,0.5303604,7.176759731168102,38.66244859044713,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-647.png
152.5717,59.61438,0.39073026,7.416282178806542,28.324018116552317,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8712.png
138.30725,68.339615,0.4941145,7.743774474824093,33.279300819608736,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7421.png
141.90314,64.1206,0.45186174,7.7283527055206145,48.48365252189596,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1050.png
160.52115,50.88073,0.31697214,7.346653320775176,37.71399681334436,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1736.png
97.67154,66.55131,0.6813787,7.534901612240891,36.54345414166053,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6059.png
117.37446,50.038494,0.426315,7.374613640086816,41.62032949452346,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8074.png
160.33333,60.192657,0.375422,7.619273213961875,37.60842292600971,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7347.png
122.87257,66.04334,0.5374946,7.266477759630925,42.99320146702189,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-121.png
119.37117,71.38531,0.5980113,7.5736975612199195,27.967763346350004,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3121.png
151.46248,73.80085,0.487255,7.661070144954598,34.49538243354302,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5550.png
173.9476,49.116047,0.28236115,7.453472042089988,35.348951816867945,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-10141.png
109.3387,59.377853,0.54306346,7.570972173735085,28.675305274512365,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4896.png
182.11838,48.78605,0.26788098,7.3199192411804415,33.14360009784655,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6071.png
137.2133,61.992176,0.4517942,7.547851522709839,35.393944886166196,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9342.png
117.348755,54.079018,0.46084014,7.364023248616943,41.76757697116179,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-109.png
124.02563,69.13875,0.55745536,7.7830773376221245,36.0594766005515,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3109.png
102.618385,40.824936,0.39783257,6.5881999388563095,22.583346400837925,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4666.png
179.82211,50.993587,0.28357795,7.344978371000527,35.3436262892405,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-10169.png
150.98087,58.54869,0.3877888,7.6439057994292785,31.21790418955251,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5578.png
135.30919,37.747192,0.2789699,6.932720866035535,23.869997454541807,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2217.png
169.23135,61.82435,0.36532444,7.321673258440169,30.24425561339669,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2571.png
111.71786,72.49323,0.6488957,7.480352020010521,29.622453418069078,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4100.png
171.66899,51.384464,0.29932293,7.345328479164183,34.27561893947457,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-7409.png
145.02528,64.39099,0.44399837,7.531964474169401,38.1643267525451,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6717.png
155.841,73.69787,0.47290424,7.537541256397052,33.06216344547273,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9424.png
97.186165,63.74574,0.6559137,7.501112936601699,49.372089828047116,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1078.png
155.72195,61.720787,0.3963525,7.652491820087941,22.551180221424296,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6703.png
139.754,63.820522,0.4566633,7.779021455280994,35.73747995621917,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9430.png
116.372185,66.52574,0.5716636,7.590988707356409,35.280096417406575,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2565.png
178.42482,54.037457,0.3028584,7.39881437663756,31.026845263043757,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4114.png
116.48843,60.4681,0.51909107,7.684237016663912,36.47104761967413,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4672.png
92.07322,58.171543,0.63179654,7.42301386439009,33.21688717489282,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2203.png
120.17847,70.31746,0.58510864,7.724337859273739,32.76938183022071,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6065.png
118.73744,72.656105,0.6119056,7.530355372800853,33.06713436217396,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9356.png
112.94171,69.1913,0.6126284,7.728731676055129,37.93751155458955,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8048.png
136.03252,55.907017,0.41098276,7.552770179982236,33.68390750068245,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4115.png
111.37767,69.93391,0.6278988,7.629006103470341,37.687649429594885,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2564.png
136.9202,72.516335,0.5296248,7.585863942352675,33.08757633995092,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9431.png
153.3874,63.745514,0.41558507,7.607496966506659,38.48381644651279,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6702.png
106.15983,65.63709,0.6182856,7.737400613370118,39.748436984328436,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-8049.png
125.486885,66.52075,0.53010124,7.585674492882613,34.74487537400471,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9357.png
124.242584,70.52126,0.5676094,7.685176947390437,31.06406459142184,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6064.png
100.946625,74.53857,0.7383958,7.443094385335764,36.89528296563097,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2202.png
172.32384,48.180786,0.27959442,7.378915091759806,36.62095301024417,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4673.png
116.04276,60.92009,0.52497965,7.754171462686995,35.20703109289133,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-2216.png
129.6541,66.1668,0.5103333,7.798493252576624,34.58267857850947,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-5579.png
121.723915,76.597435,0.62927186,7.362278404520875,29.911202987831103,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-10168.png
116.79921,46.726955,0.40006226,7.356954117825652,23.19470246410482,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-4667.png
142.17978,64.341896,0.452539,7.65948697429051,27.156840206023084,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-3108.png
104.71134,62.852455,0.60024494,6.759103068186694,36.50251223295031,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-108.png
133.29794,67.49504,0.5063472,7.71146996301507,40.37347256838732,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-9343.png
116.16292,68.51116,0.58978516,7.81097077188576,36.85683933482476,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-6070.png
94.00955,56.199078,0.5978018,7.437064698134389,50.09709871202711,Normal,../data/COVID-19_Radiography_Dataset/Normal/images/Normal-1079.png
